location,side_a,side_a_2nd,side_b,side_b_2nd,incompatibility,territory_name,cumulative_intensity,type_of_conflict,start_date,start_date2,ep_end,region
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,1994-12-31,0,4
Angola,Government of Angola,,"FLEC-FAC, FLEC-R",,1,Cabinda,0,3,1989-08-04,1994-12-31,0,4
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,1994-12-31,1,4
Angola,Government of Angola,,"FLEC-FAC, FLEC-R",,1,Cabinda,0,3,1989-08-04,2002-11-12,0,4
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,2002-11-12,0,4
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,2002-11-12,1,4
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,2007-12-31,1,4
Angola,Government of Angola,,FLEC-FAC,,1,Cabinda,0,3,1989-08-04,2009-12-31,1,4
Angola,Government of Angola,,FLEC-FAC-TN,,1,Cabinda,0,3,1989-08-04,2016-12-31,0,4
Angola,Government of Angola,,FLEC-FAC-TN,,1,Cabinda,0,3,1989-08-04,2016-12-31,1,4
Angola,Government of Angola,,FLEC-FAC-TN,,1,Cabinda,0,3,1989-08-04,2019-12-31,0,4
Angola,Government of Angola,,FLEC-FAC-TN,,1,Cabinda,0,3,1989-08-04,2019-12-31,0,4
United States of America,Government of United States of America,Government of Afghanistan,al-Qaida,,2,,1,4,2001-09-11,2019-07-31,1,5
"Afghanistan, United Kingdom, United States of America",Government of Afghanistan,,"Government of United Kingdom, Government of United States of America",,2,,1,2,2001-10-07,2001-10-07,1,"1, 3, 5"
"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America",,Government of Iraq,,2,,1,2,2003-03-20,2003-03-23,1,"1, 2, 3, 5"
Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,,1,Artsakh (Nagorno-Karabakh),1,3,1991-12-29,1991-12-30,1,1
"Djibouti, Eritrea",Government of Djibouti,,Government of Eritrea,,1,Common border,0,2,2008-06-10,2008-06-11,1,4
Mauritania,Government of Mauritania,Government of France,AQIM,,2,,0,4,2008-09-15,2010-09-18,1,4
Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM, MUJAO, Signed-in-Blood Battalion",,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America","al-Murabitun, AQIM",,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM",,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM",,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, JNIM",,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America",JNIM,,2,,1,4,2009-06-10,2012-01-24,0,4
Mali,Government of Mali,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",JNIM,,2,,1,4,2009-06-10,2012-01-24,0,4
Libya,Government of Libya,Government of Zimbabwe (Rhodesia),"Forces of Muammar Gaddafi, NTC",,2,,1,4,2011-02-28,2011-03-04,1,4
Libya,Government of Libya,,Forces of the House of Representatives,"Government of Sudan, Government of United Arab Emirates",2,,1,4,2011-02-28,2019-02-21,0,4
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",,1,Serb,1,3,1992-04-27,1992-04-27,0,1
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",,1,Serb,1,3,1992-04-27,1992-04-27,1,1
Libya,Government of Libya,Government of Turkey,Forces of the House of Representatives,,2,,1,4,2011-02-28,2019-02-21,0,4
South Sudan,Government of South Sudan,Government of Uganda,SPLM/A - IO,,2,,1,4,2011-08-20,2011-08-20,0,4
Croatia,Government of Croatia,,Serbian Republic of Krajina,,1,Serb,1,3,1992-04-23,1995-05-01,1,1
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,0,2
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,0,2
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,0,2
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,0,2
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,0,2
Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,2,,0,3,1981-10-08,1993-03-10,1,2
Egypt,Government of Egypt,,Ansar Bayt al-Maqdis,,2,,0,3,1981-10-08,2014-04-24,1,2
Egypt,Government of Egypt,,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam",,2,,1,3,1981-10-08,2017-07-14,0,2
Egypt,Government of Egypt,,Harakit Sawa'id Misr,,2,,1,3,1981-10-08,2017-07-14,0,2
Egypt,Government of Egypt,,Harakit Sawa'id Misr,,2,,1,3,1981-10-08,2017-07-14,1,2
Georgia,Government of Georgia,,Republic of Abkhazia,,1,Abkhazia,0,3,1992-08-14,1992-08-17,0,1
Georgia,Government of Georgia,,Republic of Abkhazia,,1,Abkhazia,1,3,1992-08-14,1992-08-17,1,1
Georgia,Government of Georgia,,Republic of South Ossetia,,1,South Ossetia,0,3,1992-05-12,1992-06-08,1,1
Georgia,Government of Georgia,,Republic of South Ossetia,,1,South Ossetia,0,3,1992-05-12,2004-08-19,1,1
South Sudan,Government of South Sudan,Government of Uganda,SPLM/A - IO,,2,,1,4,2011-08-20,2011-08-20,0,4
Moldova,Government of Moldova,,PMR,,1,Dniestr,0,3,1992-03-01,1992-03-17,1,1
"South Sudan, Sudan",Government of South Sudan,,Government of Sudan,,1,Common border,0,2,2012-03-27,2012-03-27,1,4
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,,2,,1,3,1992-05-05,1992-05-10,0,3
Tajikistan,Government of Tajikistan,,"Forces of Khudoberdiyev, UTO",,2,,1,3,1992-05-05,1992-05-10,1,3
Tajikistan,Government of Tajikistan,,Forces of Mullo Abdullo,,2,,1,3,1992-05-05,2000-09-06,1,3
Tajikistan,Government of Tajikistan,,"Forces of Mullo Abdullo, IMU",,2,,1,3,1992-05-05,2010-09-09,0,3
Tajikistan,Government of Tajikistan,,IMU,,2,,1,3,1992-05-05,2010-09-09,1,3
Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),,2,,0,3,1992-05-15,1993-06-06,1,1
Azerbaijan,Government of Azerbaijan,,OPON Forces,,2,,0,3,1992-05-15,1995-03-17,1,1
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,1,Bihaca Krajina,0,3,1992-06-28,1993-10-05,0,1
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,1,Bihaca Krajina,0,3,1992-06-28,1993-10-05,0,1
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,1,Bihaca Krajina,0,3,1992-06-28,1993-10-05,1,1
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina",,1,Croat,1,3,1992-05-27,1993-01-14,1,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,,2,,0,3,1991-08-20,1993-10-03,1,1
Mexico,Government of Mexico,,EZLN,,2,,0,3,1994-01-01,1994-01-01,1,5
Mexico,Government of Mexico,,EPR,,2,,0,3,1994-01-01,1996-08-30,1,5
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,0,3,1994-05-27,1994-11-26,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1994-11-26,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1994-11-26,1,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,0,1
Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,1,Chechnya,1,3,1994-05-27,1999-08-11,1,1
Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,,1,South Yemen,1,3,1994-02-21,1994-04-28,1,2
Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,1,Islamic State,1,4,2013-03-26,2013-07-25,0,2
Pakistan,Government of Pakistan,,MQM,,2,,0,3,1990-02-11,1990-02-11,1,3
Pakistan,Government of Pakistan,,MQM,,2,,0,3,1990-02-11,1994-05-03,0,3
Pakistan,Government of Pakistan,,MQM,,2,,0,3,1990-02-11,1994-05-03,0,3
Pakistan,Government of Pakistan,,MQM,,2,,0,3,1990-02-11,1994-05-03,1,3
Pakistan,Government of Pakistan,,TTP,,2,,0,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,TTP,,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,TTP,,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP, TTP - TA",,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,2,,1,3,1990-02-11,2007-07-15,0,3
Pakistan,Government of Pakistan,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP",,2,,1,3,1990-02-11,2007-07-15,0,3
Ukraine,Government of Ukraine,,DPR,Government of Russia (Soviet Union),1,Donetsk,1,4,2014-04-12,2014-05-02,1,1
Ukraine,Government of Ukraine,,LPR,Government of Russia (Soviet Union),1,Lugansk,0,4,2014-05-04,2014-06-14,1,1
Ukraine,Government of Ukraine,,United Armed Forces of Novorossiya,Government of Russia (Soviet Union),1,Novorossiya,1,4,2014-09-17,2014-09-25,0,1
Ukraine,Government of Ukraine,,"DPR, LPR, United Armed Forces of Novorossiya",Government of Russia (Soviet Union),1,Novorossiya,1,4,2014-09-17,2014-09-25,0,1
